,0,1,2,3,4,5,6,7,8,9,y
TCGA-A7-A13F,112.14322424890312,-156.18698511972846,-70.74633861854846,118.96911066482569,50.472617093568324,-64.30487910537892,76.49501644418048,6.618505068459555,31.278199332631296,-28.24469416840783,LumB
TCGA-A7-A2KD,85.79834272982569,43.295701964296896,41.403733676252514,-71.69914561611525,-24.676483136997962,1.313206066950406,-23.674963022023583,-14.115669615166107,-16.478318176209584,47.32965983919749,LumB
TCGA-D8-A1JP,26.54811595380606,-16.855100351053707,5.139856247442429,-10.190855442557313,18.85881593622555,36.18375076926043,-11.451198288945955,-58.955635224856366,15.988756672523698,51.63009787041109,LumA
TCGA-E9-A54Y,-265.8872775021583,81.53105471971422,153.5718675903861,89.72510554516663,-5.4078228687502445,112.07064458846877,122.53879632383152,18.425659052622535,-31.004357365475773,-58.15163212809256,LumB
TCGA-B6-A40B,-54.08980585104602,-22.521557825495588,81.09425699495871,22.909179915522994,-27.08187501661245,33.639751985686694,-65.74308587563445,-44.88171047293851,31.273009087703763,10.842375754435382,LumA
TCGA-LL-A9Q3,-207.01095229757235,-77.79792694030726,59.27418316309584,-8.811474704609903,-45.334222539432,44.83719395435498,54.610083000361634,-38.51582418622888,-13.306804745101987,38.46190100497315,LumA
TCGA-AR-A2LE,-2.9662820507595824,55.073085912201286,-31.658023464209585,15.928618192137659,21.360751656007583,-34.954969205274345,-45.39315844165663,81.43327372618937,24.216733408590564,-61.67179471550333,LumA
TCGA-B6-A0WV,-105.22475020053453,111.2124492032414,-60.324581506333935,10.610339292832963,0.6427555431452577,-21.8244579337251,-22.07269635369964,-46.07066515695885,-44.475498576698435,-24.32867165846196,LumB
TCGA-D8-A1JI,-109.13563901383493,112.27662850711535,-10.245425322877304,31.992144871086612,-4.877940323603719,-35.97966072625072,7.967120753913297,127.14024996279448,-12.429258263218724,-5.826967776224922,LumB
TCGA-BH-A0DQ,9.027175562193499,-18.024187663402675,-23.346965544951196,3.905295361400703,13.630234709364016,38.5714767052947,-5.833655006397658,-12.622688394703347,-1.9475034061592527,-17.917524138772535,LumA
TCGA-A1-A0SJ,-48.150089594051515,-71.95042588142987,-59.858886324828596,-36.93339795426044,-2.8084292247819476,-33.83775436634009,58.363716995631925,-44.08548570236957,-49.70999216841639,3.8971721615708512,LumA
TCGA-AN-A0XT,-71.68865270693954,4.109256674916087,-75.65297042336903,61.79116960471088,-24.7714775350189,-11.886009955477196,28.171214768875902,45.17742138723466,-50.697413950812205,-70.26832313609951,LumA
TCGA-E9-A247,29.469702636859722,104.86899888241781,53.89776045985312,46.6768742555585,2.73396855657841,28.85270202883308,13.154490863190857,-76.53914841075876,-24.485361841567975,-50.23524106780776,LumA
TCGA-S3-AA11,8.018605724902855,60.88104547070094,11.69007633483547,62.370647676420646,-123.71201175916673,-5.982845864692486,-14.243903527289426,-88.44402479334545,-7.559940188991965,19.101332090773724,LumA
TCGA-BH-A0DV,203.04406298710842,-70.52960083325029,-54.62271150987486,112.33404960760242,57.749947319668685,-61.00823877475765,0.5985754379670979,-15.293885436071623,-81.1100067483308,8.19381077748691,LumA
TCGA-AC-A8OP,58.68068159981346,-14.407344516263644,-9.810089359287383,10.996295618333031,-111.5679128794225,-12.944771306832617,59.73388474831052,-61.03906595806602,23.800713056328767,-1.9537226111164483,LumA
TCGA-BH-A0W5,118.23287645532326,-90.01723926069448,23.023385416513296,-61.10598965590776,-53.03356077171654,19.153250754079856,-7.942451632608365,30.683710844676764,-26.83277385424742,-15.478091079495035,LumA
TCGA-E2-A1L9,53.76942630597406,42.82545435943583,-24.953112766009607,-15.158815090614725,17.624941314671517,56.90115902496978,-66.02070931924918,-12.581135984884572,50.03636528602211,31.596782303897868,LumA
TCGA-AO-A12C,-18.402676614602722,5.670239093283382,-62.28542318975886,5.940294956285941,-1.1003885363838504,-26.24372999004928,-27.570834567976092,-41.645401612960065,-19.651116499587285,-43.72831823908027,LumA
TCGA-BH-A1FD,-26.74246441683198,95.72948218084302,-31.463665247113493,-43.204607607504755,30.345703792448955,20.075002276381028,-25.317805374144807,-25.75586378638376,66.1684851307744,30.046423234761907,LumB
TCGA-D8-A1XL,-96.06826097534683,-37.29929768052558,99.41239495310711,-81.25898359352905,6.068030225797454,31.640440225047058,19.225798971013326,47.783968097670396,-21.351042210550375,-26.48227283690879,LumB
TCGA-XX-A899,127.41780911914748,-98.37880965153374,5.90495860463085,-13.996979381302603,-92.07882850336502,-2.275765316860547,44.771881595721425,-14.272621524942917,52.42986471481839,31.395888583554008,LumA
TCGA-A2-A0EN,93.06171286464235,-67.03653785745085,-26.7055436703698,-36.740995398224506,-50.89388122335166,53.37519194496851,2.1164053920506545,12.679355408353738,67.19443644707388,12.757651317089378,LumA
TCGA-E2-A15K,-98.86333506886666,114.4523592535761,6.075560205456636,18.434653671800334,-54.55401860688446,-18.32066953880978,-8.691056602103908,155.6641101820026,-51.23633102504376,-32.40448322836552,LumB
TCGA-E2-A1B4,-94.31937021990255,14.44906819349577,5.08054005064532,111.88022755624262,-24.14122397202014,33.244215112463976,-90.10559726331122,25.459040921212715,-16.18150806902672,-39.47693153270336,LumA
TCGA-A2-A1G4,49.571029405414606,93.8151856701055,-17.1096957420548,-12.529374317648777,-10.189971777267035,-63.40448642438944,22.64362220819296,36.728657221178324,-18.76523920015662,-48.1914046569059,LumB
TCGA-B6-A0WW,-150.91071693258488,50.043507309707095,-50.489390044205095,-31.545777339734236,38.90484687366753,30.975522875582715,-19.570556972346147,-42.64658271602351,-7.477879591866732,-55.213323828714366,LumB
TCGA-OL-A66H,-91.58614812394829,-22.801768284949972,66.25594977370115,3.2864639477994846,12.808917739024565,-53.02919034633526,20.17417726623326,106.45229876053904,22.12991068375786,17.330677432528006,LumA
TCGA-D8-A1JH,125.07203432817245,-40.08712684846894,-26.42953348909694,-15.898733326905909,9.750922201187173,-41.31905344316355,-46.28250494920432,-5.841203449553873,26.515779220952496,2.354354281805193,LumA
TCGA-EW-A1P3,33.31923267003523,44.14775342289656,64.5889358406786,45.820340782068826,-2.695543707103976,20.718962683956907,-49.69904940584669,0.8242640047611336,0.42260253203123793,-43.538626432681475,LumA
