,0,1,2,3,4,5,6,7,8,9,y
TCGA-A2-A0SY,-2.6117982987225443,-63.355724333324204,-64.23283652082706,-18.364030121066364,-19.880690181862768,10.041452073940912,17.424213195622805,0.848825024041612,10.07215762271136,-46.49050072230789,LumA
TCGA-OL-A66L,-86.38253727993201,-162.28922408710704,160.46318310331085,49.702326673768745,40.77677462744831,61.09597099426439,20.11187354399763,3.16306168130247,52.171067180913134,3.3883267849178322,LumA
TCGA-BH-A1F2,-19.813147131861765,53.25097600765346,-61.8815708535412,-45.405428563728655,117.59993093218255,70.53514507141331,3.0029199179315675,-43.78695462849029,74.6549235899651,-45.39098229231693,LumB
TCGA-AR-A2LE,-3.798626011738895,60.36461198933463,-3.5027912042226435,13.961822381226236,33.90044471905093,16.363228612084043,-52.954773100469694,87.96064568944642,20.0595816002586,-71.60139455667597,LumA
TCGA-AR-A1AS,-208.47189003888838,51.190792301883405,-35.57321496587878,9.398019081431102,-0.9399019237026973,92.29441725018036,-53.85273090705855,-21.84201662065775,-4.034990445269715,20.496283802175498,LumA
TCGA-LL-A5YM,-286.8716548491569,-67.85693500062322,132.79215498710286,16.959135552389963,100.02174126747201,8.06008750334146,68.26723818394663,34.94629336424825,41.259902595158266,-21.23608761966946,LumB
TCGA-BH-A204,-52.0169871192702,200.52921123152456,1.4788351687301091,-32.749243016253644,123.0601545162067,-66.10775867910566,17.976423686791193,-2.9111367005603097,30.767582588738914,-45.72959711453142,LumB
TCGA-C8-A3M7,131.59793003615837,-60.536875745587274,-29.341204651950964,30.41581072847326,3.5759064558930658,-5.761792067614933,32.42135391221632,7.182174668693199,3.147482044426759,-34.84288635168789,LumA
TCGA-D8-A27K,141.3144006293156,6.8745267482354375,-17.245963430019543,-2.619821984655174,-43.777113199337556,31.17650675974092,-41.14554806011439,12.815332866095297,-46.44316196100107,-30.612074189874683,LumA
TCGA-C8-A1HL,-137.42189456455029,50.57243909049521,-42.05702542798086,-29.080178708847647,20.953284468501156,28.93277093207621,37.46192743124074,-5.152242203459767,-6.371755328035216,-16.33246971371323,LumB
