,0,1,2,3,4,5,6,7,8,9,y
TCGA-A2-A3KD,44.99548366096301,-23.881173035561293,-40.47196578483077,24.35182142515079,-41.778260085999,13.303074185228702,-58.10958559305196,21.80351226779255,-48.79460008160919,23.79847540490943,LumA
TCGA-D8-A1XL,-103.58005026998141,-45.547930898443965,96.94086906546663,-81.93910532999456,-1.715491833892737,10.38751597669627,28.482125434619824,17.895905755637926,-41.17526041723923,-30.920299252424368,LumB
TCGA-EW-A3E8,85.65512065175079,-75.12333223429466,102.4282945576535,-15.768882481969554,-53.709696284295696,18.071923527212206,1.0556499926498308,18.70166270741489,46.95908474124401,-36.859630197044524,LumA
TCGA-OL-A5DA,-2.456715792970563,1.9359979333503456,61.98726187710246,62.207932949241965,-45.74404592461137,-42.2312706490913,-42.278011669834314,-49.14858066137204,-8.22362331750429,-53.52327205232797,LumA
TCGA-A7-A4SB,-22.603158689218514,19.783831739437964,-25.481340955402477,85.98961413230053,-104.32408714251594,43.210548672063354,-22.387922279302646,-47.145606713954486,21.246537158527644,-54.14256253565264,LumA
TCGA-D8-A1XU,50.69758425364459,43.69918877483803,-13.928931324284735,-19.803972216778554,19.847902694766532,-44.0552955296541,-7.747971151495278,2.6794949763432228,18.055003042941596,41.46379939509596,LumA
TCGA-OL-A5D8,5.344893134689289,61.1980557121563,118.40697682546634,6.859316847503655,-38.311359210241974,15.478657761817392,-53.860680201302166,-43.151164442663166,33.266955536024966,-1.9547993146227678,LumA
TCGA-D8-A1JU,65.60218845382072,-67.29841910581692,-82.91592251920592,8.699343094675532,11.769625309069335,-29.2992232866986,33.15825483295979,31.577365599032376,44.29242093154982,-14.731364180987526,LumA
TCGA-A7-A6VX,42.70188408551519,78.40187841522774,102.73167269807983,5.920935902874301,72.78522969985059,-63.70179864887231,-52.62217478696376,-3.150307458616473,88.95426223598,24.438917468058335,LumB
TCGA-AR-A1AW,158.1815148599253,-44.69572123115256,41.462298724218364,-148.96195864970403,-63.93798117143434,90.49434631426641,44.2981892049822,37.60484002298855,-11.378409949328177,-9.94433329133432,LumB
TCGA-A8-A075,-33.7295986623273,16.808189263250426,5.682234338619018,-111.65848039401337,-18.599876399222733,-15.77770268706134,21.96020537746149,-23.49580031273024,-5.26633255177539,48.58512759653523,LumB
TCGA-B6-A0X7,73.50756402099617,9.585528432968989,-28.640619535875093,74.9596336608919,-1.8173658132543469,-38.980401164675825,-14.17352589807428,-29.105086450982668,29.578506406403815,-86.31647232313637,LumA
TCGA-D8-A1XM,80.60224211831095,-5.606572711617608,-30.03808949160917,-63.73289544315289,21.074336317271328,-24.2484664958976,-18.92107189313049,9.688402429352058,13.612157513678877,6.280219145778676,LumA
TCGA-D8-A1XF,-84.37027682556018,88.77265012563456,4.41339633089597,-39.347736065083296,-21.806754401116713,152.941916582701,-56.38549172321594,-57.9504716620408,10.845912279049656,-29.24491683378073,LumB
TCGA-D8-A3Z6,15.023981092054482,23.629772520280337,-4.1054816844317585,29.104692754121473,-79.9654817094854,-63.297472837350604,-14.968348286625877,-6.39834971560789,28.64983703107408,13.788121422740137,LumA
TCGA-E9-A1R2,15.341527762673271,15.730737071027297,36.84549676003091,-6.740161274525515,-11.400626571609264,33.726924812577195,-58.11643513424439,-49.97555343608234,29.17130693756335,6.322078771097725,LumA
TCGA-AC-A2B8,129.34526850696537,23.716871844336655,-37.3407986537289,-19.433131452531942,-17.80726640141817,-53.89513904199245,36.07919985357593,14.895098136757484,60.38974904461469,-0.7646573817603196,LumA
TCGA-AO-A0JD,-65.71665785171197,17.228184596760606,-18.14966365834122,-59.67222189645811,95.59694745941042,-2.2583136680432263,-23.400396605132546,-11.616485028497113,-82.29976626881718,13.341147459874984,LumB
TCGA-D8-A73U,131.1350465526242,-94.28700576260536,94.52455562719506,-92.42744052040597,-20.849799872422608,-20.614786210904878,-10.9246088310038,92.04357069596453,48.180148483642434,50.798275396200985,LumA
TCGA-AO-A0JC,173.9172105391249,-111.09778399210609,73.43861660312402,-104.66222189023175,-29.04688567738632,114.80868020916968,71.77007440838545,72.4238070737476,-29.09533712855755,11.219062336497835,LumA
TCGA-AR-A2LJ,-70.66958288961129,-162.87686513625476,82.48071465953429,29.922771888902435,5.537385016700355,-6.987421480156353,20.926717797177247,-5.353569948136882,-6.464881298119526,-12.383156954638878,LumA
TCGA-AO-A12E,58.32719580658626,-15.378360293965846,-15.734276588006784,33.427397157275756,9.749930647146133,34.68490064003853,-30.288897607743216,-13.177310154146099,7.93849498936143,-22.83200547962915,LumA
TCGA-D8-A27T,34.35862713916578,-12.433704187466162,-27.923108333490653,-55.93698365826632,-26.21828593573617,-37.01198518845725,31.29156154714427,41.52923158655012,30.742766006691735,-34.220656966876085,LumA
