,0,1,2,3,4,5,6,7,8,9,y
TCGA-AR-A2LO,105.64307876784453,-74.74893893887331,-36.64541132260194,7.945679537746375,-67.43132866387703,-44.55355829923303,22.234938223923745,-11.56804413448557,-29.49980938833269,-7.040308168301522,LumA
TCGA-D8-A1X6,-114.28547407938053,92.24583388319036,-6.44097345346729,10.439131245178839,-29.945436979501036,2.8520915944063905,7.884403321605521,64.31147456579966,38.596612504262275,8.942361609571664,LumB
TCGA-BH-A1EO,-105.70351995918391,-57.2836408839734,-164.5259212411781,-83.35106894302147,31.468756306826727,47.211511692399874,29.845474794864067,-41.55212269806379,37.69578828809409,-16.11190310143396,LumA
TCGA-5L-AAT0,-28.57402620518669,-126.944043623269,-25.27365145347777,28.032678838593366,-87.91268731991875,7.25546543336323,2.624225898178337,-9.245369504005323,-38.63027278104406,-11.011994154014863,LumA
TCGA-LD-A74U,118.85019609910292,-56.55615139025977,44.538100424884,56.107048008824165,4.203582195181263,-19.06273189301983,-43.654707684158836,-31.323842760886016,53.13264396405268,7.431277815759095,LumA
TCGA-AC-A3QQ,325.88313135047224,276.056742250059,-18.37936021301883,100.7569929993056,36.91937896987222,260.56132543369273,240.31077415077328,7.080121299539298,-162.00582005102075,-48.043007427334295,LumA
TCGA-GM-A2DI,9.77914666706963,-134.52166277286983,-79.39205122966167,-88.64937585382945,-67.27528591118507,-3.0014930417356767,39.16158499175012,53.82221104565817,-40.22597198989821,17.54665260051583,LumA
TCGA-B6-A0RM,-60.710236543170396,50.65443856520901,-2.833899361174577,32.198702070311164,4.7852011028241135,-48.46490044517683,9.196349217232028,4.568387357358611,24.23725131630183,-23.916901221800895,LumA
TCGA-BH-AB28,61.17165540892819,-37.02660030310756,-20.632817635178288,41.34517004080733,-91.82474721365368,-7.047545644011277,12.704932556822838,-1.0936170024703582,30.378939816572306,16.378546617311507,LumA
TCGA-A2-A0YD,55.341882118565444,-44.92060173406879,-80.50314038999954,-16.078359826723137,-41.153457088210644,34.56754725686962,-7.7485640747621405,-5.0907123698635175,22.182989327470285,-11.21375901902079,LumA
TCGA-E2-A1IG,-78.10544772784738,15.205455140152173,-27.79739633995739,-7.366273291973588,16.11976411820915,-39.142542963457586,-26.135953912395582,-63.84005047790683,-1.7381706850166037,4.880627980388053,LumA
TCGA-OL-A5RX,82.63077470038311,-95.8577113810312,44.48779881099432,61.35059306192288,-11.413469073884068,-35.25408615006259,-77.50691773119648,-3.763731233960897,-19.156693140019314,28.16094524826913,LumA
TCGA-A1-A0SG,-35.46450723406205,-18.530357279286886,-36.48290838041484,-20.26660035903529,-50.89436628650471,2.4382892583450677,-26.486837618416242,-16.325690533156035,-14.539694377861691,-14.895909574568284,LumA
TCGA-AR-A5QN,27.726040388783993,-40.68671896395827,-11.42481036592082,30.334843971762094,-35.160850192831816,-66.05006760955044,16.431085909888754,-53.065052433329015,49.20312259313409,3.5332562542172794,LumA
TCGA-AO-A0JD,-59.846342628683544,9.171570819368021,2.382744671484437,-86.65923245131965,76.5957892750249,13.438058271388215,-15.489472712214567,-14.64854590567425,-86.72010920100738,31.137429084913904,LumB
TCGA-A2-A0YI,118.80122416414635,-32.455242712622216,-38.69405012092601,-23.126560141161903,-31.857121498801302,10.984170506849322,0.1502385058253222,78.6691849886264,-17.114333782382193,-14.769320330106819,LumA
TCGA-BH-A1FB,181.57138424708157,-114.88635018713681,-67.23511498527,79.3114871205075,33.007336119261254,-48.38736388400451,22.110491168678642,-1.9848569063942376,-59.62818114851916,25.56304385698958,LumA
TCGA-EW-A1OY,-94.99046672050132,15.72421132992503,53.62114629024141,-61.03208984000432,32.93579218383806,-1.6971457849064393,-39.57525989581062,6.845849341170301,-56.772994654976465,-0.16175828460432443,LumB
TCGA-C8-A3M8,18.868579752666683,101.2901039253075,18.872706039064383,32.289288191690204,-2.297505341978536,-60.374001807018615,13.009998050777975,-37.15588804852313,55.46016647089322,-35.07882205856758,LumB
TCGA-A2-A1G4,47.994116684439376,101.01195594725392,-0.9782714292355034,-7.594109450945824,9.204268587196175,-57.47630776227364,-2.911635757452657,48.42588294156848,-3.239094859227733,-26.4585301506682,LumB
TCGA-E2-A56Z,-133.16787724359517,55.28531126400346,127.86930095729258,17.949556890229516,60.575766820046,-46.258609491321835,-14.920510201620703,2.582065648759361,-5.249177951999233,-1.7995504106061524,LumB
TCGA-AC-A2FF,180.446303379855,-95.94314839475044,-32.14789958743807,-17.223391701174943,32.75375497138253,-20.928122282535522,3.4075786848505754,35.48283093535733,10.343420024634247,-21.33535519376337,LumA
TCGA-BH-A0HY,-84.72519737811237,22.118649123578166,-63.6959863767951,-16.80844343505336,-15.035540808507308,21.61527702016806,27.447740147074732,-76.63855611855728,24.268672184446466,-24.66956133104312,LumB
TCGA-E2-A9RU,-263.8290804767502,-62.036307242489244,18.185756389992463,9.990402867138053,-35.47836461952489,34.69849198485507,101.48210687451653,-83.87957037788958,14.459677640607504,56.26314190746027,LumB
TCGA-E9-A22A,-27.287229923712346,-41.01612086415932,21.045180278894332,-125.82270284342518,9.063762463850564,8.060920435750907,9.671084393914963,-32.45610836827421,37.836899313901526,19.423378591042002,LumB
TCGA-E9-A1RA,25.311069496306924,24.520411504955252,-19.992765509766024,19.76023031220129,-65.78011429130609,40.94311912410751,-23.373133438732875,2.5106374114741796,26.396810330008325,36.46659130632384,LumA
TCGA-EW-A2FW,-123.17230313745918,55.622831527808515,29.913808165635764,-18.497328405482865,35.82219347987329,-45.43371644423131,-6.29057476160924,51.80043623100448,6.446286265192178,-39.023231982080276,LumB
TCGA-D8-A1JE,-68.04500334292764,65.2683175317602,-93.77732885429802,-44.12326796952999,23.270572449112663,86.6649721346421,-21.03321495364069,58.76319455207801,15.165958700771425,29.52712986250677,LumB
TCGA-A1-A0SN,-32.0269891462889,-15.977617727747147,-35.68408470194461,-92.58723320041928,-16.68992840613091,9.515451536067214,-1.085072885805612,-33.09123590863364,21.32217693364616,20.645669944446663,LumB
TCGA-BH-A6R8,-104.20938612712393,46.45924297395718,140.98422908614765,-38.35418618495105,-8.207938859841487,-17.52246092095288,-49.656090557063244,52.41797642399299,9.919129760793812,-21.527354896117572,LumA
TCGA-AN-A0XS,23.793919464720233,-69.36326327831829,-26.759680967974653,-36.15505868113199,-64.56436987060532,14.356305705148952,24.13363343252544,21.635966126681307,-2.7245670287129586,-64.14754585651902,LumA
TCGA-LL-A440,179.31217442847046,-77.0212844541088,5.295949994320045,73.41320475281722,-2.6614431330277664,-37.70202311110181,12.300203527587069,-30.958829187915544,88.77300373333293,39.30453786360424,LumA
TCGA-AR-A1AX,145.41712314804408,-47.826483720547806,7.691568028841566,-83.14356529253881,-43.28822508705061,-9.58003530461548,4.4780158422872764,47.61818934892481,5.046118791958489,33.47348793524808,LumA
TCGA-E2-A105,-27.047189384235633,86.72581584017404,51.05186421648888,29.458204269644828,-11.838542579139357,-97.73973519372552,25.38583045316262,-82.97926948976867,-5.8925816048642075,-3.0758099111653623,LumA
TCGA-AR-A1AN,-60.51749848029449,-44.56627341771692,-84.26753022230025,-22.778818213598615,31.369475407364828,36.12301062113798,-0.6313758750831606,13.193834407278782,44.998327645091436,16.47049661998978,LumA
TCGA-AC-A2FO,85.27002648381495,-92.66131999258297,28.924181614163526,-34.54602555407568,2.3848239387903907,-40.782220076400144,-7.830223395675288,41.92327533391829,-1.6085445864081707,-64.25699641587273,LumA
TCGA-A2-A4RW,59.07339122914819,-38.480506910121285,-40.99069735715515,20.729530767155996,-90.29642412196506,-54.19201909284757,12.167817207898048,-67.67155913919268,22.47496043113827,1.1785225364767895,LumA
TCGA-S3-A6ZF,51.39055371158802,35.20795080680115,75.13488001768744,-81.72017212129528,-33.08597226006829,-13.064531527744135,-46.94325892890278,-31.00667651545692,18.646655718967253,11.610455144227615,LumB
TCGA-B6-A1KC,-30.390800078509447,155.9472410264099,-19.055630382699324,9.220887110009455,67.79286291983568,-98.49152990346548,40.775489572028434,1.5466434739461346,30.451916159920216,7.411992225063904,LumB
TCGA-AC-A2B8,130.1841979891146,23.668317084936128,-40.53082765072321,0.42026558798009706,-19.0758983972039,62.96506001374591,-13.123057320197837,-3.459314771100221,63.61810492197698,-23.48042963914943,LumA
TCGA-A2-A0YC,16.077281084596123,59.61650602066013,-52.76406606130821,4.089166877157433,-45.84513849648142,26.43857185389392,-1.0616820922236656,49.50140730986556,23.172119219446884,-25.269663694871685,LumA
TCGA-OL-A66L,-77.29568389447601,-138.39187053355457,179.00539272640515,78.69890239290149,48.440067204065606,56.590918468365246,16.027012460725036,-3.525153984081066,51.1410089107576,-5.165973131283831,LumA
TCGA-E9-A1R0,34.68763396259767,-52.257319008511494,7.06910189411202,0.32989267383066845,21.564237896781385,3.2498515011496356,2.722840931915128,50.54507905428343,-0.8517762562814447,-50.22625921484599,LumA
TCGA-AR-A24N,23.7450022926376,73.01930422151766,-9.93034200489693,-41.75710186936936,-19.287713491790566,49.703789544913775,-22.031418981355053,7.362964443742518,21.771819736475745,8.819901164503683,LumB
TCGA-LL-A6FQ,-225.96264771899675,-29.355434295402507,162.65543624280727,53.176825044096844,69.2770873188872,55.92617947374322,-19.99737107183663,30.020038244494124,14.75687302192699,-26.43719740125172,LumA
TCGA-B6-A1KN,61.3469357686483,63.772091770697564,29.404661457336605,-66.8393632612846,16.02758470215247,2.98241087067355,-10.188822228299589,-39.40787090372105,-15.720562076523738,-43.482700209642886,LumB
TCGA-A2-A0T5,-50.574426312349146,-34.9696626490733,-50.57370277164022,23.494746856921672,-11.529927725955101,10.557298013124614,-69.78715821068094,-38.88067928492307,-26.750496717998352,64.21536106225243,LumA
TCGA-E2-A1IH,51.14825241332427,-57.620821938686134,-7.584712213842348,-84.85351161596458,1.536900276107276,57.91806013293444,49.063758540762976,7.08762936095287,1.0996348994301504,-3.301012706941846,LumA
TCGA-A2-A0CT,-143.84175006613842,-3.9670697078626693,-37.324883658579836,-52.008329812243076,61.1075928433123,-59.328813218189964,31.330725903727053,-83.93667049388367,-76.39163545293434,-10.55510301859159,LumA
TCGA-C8-A3M7,137.31453062954026,-54.259528605863295,-19.822728962880856,31.98468977128726,2.8522205395242763,-3.8444979758574513,26.36638877247791,4.748246042780687,-11.164929667898507,-33.21934658562141,LumA
TCGA-BH-A0DI,19.37554957850037,-106.58129768966221,-70.28689664233164,-46.963354114340575,19.69528807904595,3.007510707756661,1.970671020170742,-36.66839063106013,-2.244400202746286,17.48640345659805,LumA
TCGA-E2-A15J,-94.96376070597431,110.36135440518025,-11.118136245885783,42.26875101728067,8.926843622100714,45.67752019993905,-84.94458606179508,26.443707309179324,54.895038786128715,20.94544369526976,LumA
TCGA-BH-A0C3,190.22423561593078,-110.79425996995481,-47.50480635827707,89.42417189770109,54.65158955423117,-81.24488266328969,-0.05418859474906544,5.3374921125131305,-47.306614540688685,20.860253655494688,LumB
TCGA-A2-A0SV,-84.06648956384561,20.18938599325265,22.93885842039366,-53.469822443154634,-36.62115617072781,45.27510778597545,22.21302970978562,-49.05548036195971,67.68995774905802,80.39627104282852,LumB
TCGA-E2-A10B,-16.028091853809514,13.236620082937753,-34.025573349254074,-28.160944863085565,-24.220156958562445,16.111176383216502,-20.59140419865464,8.802747479770463,8.10980107488029,40.90725966112354,LumA
TCGA-A2-A0SY,6.427283552532285,-76.79527178849442,-48.777049830589156,-20.925041437248762,-18.042638091096343,16.93499480721719,11.382134939112104,3.461439024496867,5.764235104740404,-36.730665773675184,LumA
TCGA-BH-A0HF,-83.7232126212132,-114.63176694003512,-37.137084110232614,-40.37356336350324,73.605797226399,24.25470040062048,-16.104190991067032,-10.192345325905059,-83.61671436316458,21.920878584599482,LumA
TCGA-A2-A0YF,-41.57290921151539,40.770661446408006,-76.66701876201844,-16.248658670917713,8.49828977305253,18.50406352870649,-3.1165881173644197,50.62959759244809,-49.74571574677215,-19.007742944431488,LumA
TCGA-AR-A1AK,102.97272390312298,-31.29176670538075,-15.565608465806834,0.47244560635896293,-42.032392649052134,-26.71719258932422,-3.9812960781290365,16.729963176090813,2.613477360500874,32.296918553789084,LumA
TCGA-A8-A075,-25.831977150495106,3.418635226894349,3.0102802585459907,-106.22850243986123,-56.496935972967364,26.972305999282174,6.179547522977108,-20.335795412080593,2.774873397905199,46.388176470358005,LumB
TCGA-A2-A0YL,72.28754302312345,-81.50470452670834,-68.30029962581679,10.915486662146028,15.679655299927417,-7.804549148127913,-50.054178218171444,0.6726855587007048,-55.12523958694761,0.6936094293749867,LumA
TCGA-PL-A8LX,-156.05121605322654,43.21810454953819,-28.095546626882467,72.37067214434722,-16.88510604552193,-89.79730861306336,53.56075847725191,45.78657020477208,42.68881694393786,87.63793528182626,LumA
TCGA-BH-A0W5,128.46873763622915,-82.69006123868951,6.5772012343321125,-45.219683786223385,-63.97864693211982,5.58966872188994,2.829651785476884,38.711979522314444,-18.839287926628856,5.331509518130067,LumA
TCGA-GM-A2DO,14.914793224136105,-90.0385339520612,67.48456106797794,-46.262354027106994,-132.31422118432764,-20.572523001499217,148.75238401020974,69.15709056393449,-31.008627298432856,11.7441089617831,LumB
TCGA-D8-A1JI,-116.66458820275199,107.38930603603575,2.8193830015460484,35.312725659709095,15.308090747297378,-5.923156910702394,-5.763830825071859,119.13676598834908,-8.45222365520928,-10.987922537978317,LumB
TCGA-A2-A0EP,117.04694278499005,-150.9797242379709,36.91406872955913,-30.48088257494913,-45.07310747265393,9.815029434949535,83.9472809316406,44.79408044295609,115.58734930134068,27.103939182182216,LumA
TCGA-D8-A27E,-38.7122897583538,74.4953532120527,-56.7368482140938,47.17730134758233,31.7672154208634,-33.22522168588384,-22.08452001157496,144.4444118254521,25.443004458814055,72.11870653265187,LumA
TCGA-A2-A0CO,125.86113551955994,-77.24025060454579,32.063696805264975,46.64073095967586,-14.043830946389415,8.14612505947532,8.917984341910639,42.56555174715136,32.399329322344876,-2.4080777531905744,LumA
TCGA-C8-A1HO,-31.857220982647235,87.63882359661162,-13.469680837755416,-54.2171680329805,-2.7064628886508504,-98.60470117697386,42.66018014136718,11.460833989570956,-23.410724735929964,-10.264101525059154,LumA
TCGA-EW-A2FV,62.88679147570556,-27.257725330144847,8.351968872497723,-73.72047864145796,32.44592529394614,-23.47734624310837,10.359976837531844,16.923557618237265,-28.467136486302433,-22.72509511226449,LumA
TCGA-E9-A1NE,182.65196866046105,-3.0635332101616317,67.32152372235713,-98.02306119755853,53.45998823644387,-27.441872447108373,-40.735438752790195,53.70941041690245,2.529682626505164,-15.742893967343383,LumA
TCGA-AC-A23C,157.07972937396747,47.0080778542879,24.770938309739012,-45.438209858707225,-7.289278992522349,14.476353217520328,-23.96790149742679,3.770177941806855,-2.223607764833829,22.812537586209093,LumA
TCGA-E9-A6HE,-109.4080612344052,-75.46511242805678,117.34812482710251,35.82211996381221,31.572107989245453,78.26131188732624,2.199092074360177,-26.902278886292237,27.10778747968639,-5.451916084316504,LumA
TCGA-A2-A1FW,69.79320709613691,112.1670078825331,-17.279744600190003,-49.42576430061805,47.50245315715283,-57.174039551926754,41.48209186487243,3.7472832653200068,-37.158503062314765,-69.85104602744735,LumB
TCGA-BH-A0BJ,-21.01836927274012,-87.27742149622159,-71.04535338284504,-25.38511618528171,4.264942730922801,-1.8525126155163725,-42.958053430459294,42.96417639911467,-42.57488705113657,-17.82613411989777,LumA
TCGA-OL-A66J,-36.05637915784286,-47.456646258594795,50.05302766613649,54.41402233541509,38.417874377757244,-23.495882938158537,1.2602009397895673,-11.95471185981268,51.56261745404143,-85.64157139592729,LumA
TCGA-AO-A0JF,8.933355733502532,-60.19733499695526,-100.51251326966582,-32.47662100023483,36.221150705516806,54.885730732684536,-4.337945094422805,12.78813145816397,16.65057603579091,2.061037671109045,LumA
TCGA-C8-A1HE,15.066181798454187,53.3923818543699,-61.26754311940879,32.5331307971173,-43.19902423023761,30.442003608805415,-51.93389862201767,36.61857927685462,-4.407534164586013,9.038859516071783,LumA
TCGA-E9-A5UO,-162.88525318597155,145.86094037292793,-44.62729188252881,85.16719774620789,-14.04328415532225,-103.83043261858354,47.861293131224215,33.7625217151753,14.709151382306917,-13.336863813614285,LumB
TCGA-BH-A1FJ,-55.55171881403805,136.59878109793334,-2.6677160329709126,22.47068727801539,21.073008833469675,32.210416554390996,-77.51441386941084,25.146890077591888,7.07777799882431,-1.2693476830694181,LumB
TCGA-OL-A6VR,-8.94470338970061,16.050940614596627,89.26843991997194,79.73044146919639,38.73682585143381,-63.14531227080761,-76.71789615257093,14.67565142647049,-38.478214037434476,-4.90421349019872,LumA
TCGA-A2-A4S2,21.021220204960933,-22.729973738309447,-42.56349479969854,21.71932569764916,-101.33385695130669,12.841364005814835,15.235923685589157,-4.458788850058385,46.97902923753454,4.560382645520664,LumA
TCGA-BH-A0BS,105.94529480162116,-121.94701604843462,-7.346764162275312,69.63975446454967,117.79992583396836,-47.992208452008,-46.569676413440035,34.423128750742755,-63.87200306140837,-4.248847067232858,LumA
TCGA-B6-A0WV,-108.6431322580544,110.75196118039959,-44.61615551410248,6.540840249846541,8.064917870945964,-20.380924810331937,-30.123575566452814,-52.23435969220677,-47.03650545964156,-23.343065613496638,LumB
TCGA-AC-A6IX,164.34917134735272,-44.80831213266734,51.82568175916994,-31.805391611646993,-16.48482153175891,-63.488993337637766,10.755577933555955,26.024533628833407,25.95446226317865,52.83793210520988,LumA
TCGA-B6-A2IU,-82.95633966861516,14.83086994623358,-64.90316870830192,84.80347402013565,-80.2237895156122,1.7887545385738841,17.445852886718793,-9.692820766616736,-62.33340809810722,-37.23340214371612,LumA
TCGA-GM-A5PX,-140.00180915355625,-146.34263531115872,-24.258759507493263,67.4288528199588,5.423700970846396,65.1702888777565,16.527703186336414,-8.783087099813201,2.009747409821583,-15.67593033402592,LumA
TCGA-AC-A23G,-77.67095809429595,-137.1306229898238,-81.6325625501925,-8.65419828256989,8.353491844854275,48.74685308374699,-14.47434855769412,-47.12391520817263,12.162757410719388,17.716392738886494,LumA
TCGA-E9-A1R5,-36.05252724678644,77.17111959233529,9.254505332889934,-42.041818739662254,54.75443073816737,31.688458668738175,-70.49681832417289,-6.960882440504443,86.63924964174221,-23.640668987656326,LumA
TCGA-BH-A1F5,11.146802403765937,112.00293177856263,-21.936989367053865,7.793457981267864,29.851986701756033,15.495416033521659,-35.87754224981101,-6.9681974158751725,-43.89963727285752,-20.945883145142425,LumA
TCGA-D8-A1JT,-157.4746789993702,114.48813760213463,-36.859463821116314,-17.718326624316074,37.09379954096239,37.69208421822567,20.94718910085678,24.331473029401383,-28.339281509233253,0.6788471018516856,LumB
TCGA-EW-A1OX,-166.14075045165904,154.08077842699288,-45.66708854222989,18.007899677705122,83.04196969426367,-109.55270330531204,13.164079133803588,26.35944635855638,-16.298348582197345,-6.798635238108328,LumB
TCGA-AC-A3TM,-106.08791686826041,-95.5617403116266,175.11960942084178,70.82163131016034,-6.171243708802833,71.4412713401813,-20.294978581628435,-23.041132442992346,-35.59882708428092,8.00921961334027,LumA
TCGA-E9-A1NA,-69.48539403375277,10.508451119803315,15.168202403752199,-89.32642458651303,2.7269539392189612,-22.320276407256,-3.5483906908552023,-49.12287066382674,55.19834464568464,32.97006361326265,LumB
TCGA-GM-A2DA,27.986303935200603,-67.84942342115095,4.057991556168629,15.099394315698838,-57.36558758608076,61.32118139523651,122.42164809537483,-18.584955337851785,-45.2499376067713,-38.12239959020289,LumA
TCGA-AN-A0XV,59.37531858074374,-16.938632500235855,-18.78560468367967,-14.319707169900779,-7.637514561854159,12.010387995098489,9.663461336504417,8.624598819516295,-1.469926255681523,-4.323832868931515,LumA
TCGA-OL-A66O,-101.05334475675367,13.328223229302044,207.3432345736285,71.74830131366464,9.27511700298941,-34.383536501845725,3.7642673109639935,-1.0008467503847827,-33.70442267843524,-63.010343762558264,LumA
TCGA-BH-A1EY,7.309450725157524,-3.54412949799662,-30.594945513891815,-57.164732150600244,-44.88797518003245,44.021021617005005,29.12544739270993,-33.716770446273884,24.58651960580752,86.33999070903411,LumA
TCGA-AR-A1AW,176.32898626616785,-25.540081242283605,25.16279535885077,-111.01986510648021,-93.93481690613812,-27.353236819105465,86.02602555738774,66.6502479001082,21.27245608772413,28.376114058614142,LumB
TCGA-E9-A24A,33.24462042983907,95.94243390928678,-77.68597793019467,-2.850171223865732,-4.279490443265959,100.00137153307743,-28.26822491239519,56.068994328789486,42.62901581116624,35.94482556430996,LumA
TCGA-D8-A1XY,6.266486114794003,65.43137414286005,1.77131134485567,-33.21382360620169,72.07421567167134,45.877684445908656,-78.10145474031654,-16.620903971971906,23.51918630079376,-29.619960434688966,LumA
TCGA-A7-A4SA,52.62995155486477,-72.57096349564054,8.263967356609726,0.08593301787998425,-80.74821697589907,-34.5095087024659,41.482190865806224,-0.4834393496746543,0.799849200836551,-15.039031851073378,LumA
TCGA-BH-A0E1,11.504068685183677,-145.60487625243064,-47.00527374423631,58.84325295101246,116.30502897374417,-72.37145555155068,-28.04772310401541,4.929290313896843,-100.94911763276015,13.185845239080203,LumA
TCGA-BH-A0AZ,259.1350834410139,-21.817475719525937,-51.6850331780576,110.59402644456334,53.9923601934531,-49.95830759280973,-8.950702826661496,-35.85686712765329,-44.353525271067724,45.14708948706339,LumA
TCGA-BH-A8FY,-96.59289535837516,59.91754069735841,62.41181591325619,153.0982537070317,-14.204126583263905,9.678503105797942,-2.119616328618949,39.48892999722249,21.283159158661714,-15.438183639832124,LumA
TCGA-A7-A26E,115.07225707029204,81.54334972015481,-63.327043809177425,30.39770710413294,23.14772205197816,60.08364272588676,-49.66807473380883,-22.53582730418376,-6.1626360551358506,-53.4294874633789,LumA
TCGA-D8-A1XR,-0.3772356647503427,124.29401286050516,-34.08166360914019,60.568782467414685,-16.93048559846119,35.637101365934996,-48.3923761954751,53.35060599983329,47.01777599347636,9.154407152599186,LumB
TCGA-AR-A0U2,20.463422970653106,119.15632238853125,5.557088614838468,-119.87228892159364,14.951998995403793,-80.11336766159614,45.739295528302016,-10.551995595964376,-35.193143292349994,44.1181274589034,LumB
TCGA-AN-A0XR,-110.79093464913964,93.83008251320939,-48.48966721069845,44.519688182812956,-87.73682656659132,54.51441695573031,-8.948972544061336,-29.125376265029836,2.1745677739363547,10.517466624430293,LumB
TCGA-BH-A0HB,-138.03643892123262,-67.28964185664148,26.817571949788054,-95.30560154485785,31.203979869817985,-2.404726182479966,34.42284636421119,-36.71286033410095,-77.86463894846592,-7.574747415813213,LumA
TCGA-E2-A15K,-108.79846483546399,112.20144841391988,6.260431471615133,45.95252441830747,-40.714622775303376,2.6346333708485568,-13.95514084055648,142.2575210941499,-64.23551922512529,-73.48330115479696,LumB
TCGA-S3-A6ZH,-51.1307823406802,31.346577982587814,59.50077788410782,-31.346865735110907,0.27608150494771877,-57.99626815110939,-35.802432283382146,19.481821256158273,-27.238902653249653,-30.264319031060143,LumA
TCGA-A7-A3IY,-22.657344331656663,-23.24244095950755,6.851316525574737,48.515700592139645,43.16266620476175,51.55214669703032,5.923034032969962,22.852785752774796,-8.256778810629287,117.0364548205888,LumA
TCGA-E9-A1R3,17.735491859888842,10.182805279567459,-2.718882399397759,-39.680402763998124,36.86292882508879,45.880914088047504,-82.83326906736626,14.485033530486385,16.2131810465958,67.38384755408522,LumA
TCGA-AR-A0TZ,11.953392702800716,133.74697459831293,-30.547349448232055,-6.67923488913312,-28.790739656354017,-52.30067181285158,-9.205478570501539,-65.2817491189061,33.5810250948125,-39.72552125851308,LumA
TCGA-B6-A0RO,-147.3214839214727,-20.795884229100064,-63.67493079309534,5.999099912976241,23.631224299281826,22.273236313414547,-25.603023220696596,-22.790058387706736,-82.76134024019636,52.21292827142862,LumA
TCGA-D8-A1JC,49.08826290262768,58.391156534638895,11.929121692067701,-99.7312225134001,0.6321328173551315,-28.911803734052828,-30.024315878193672,-57.78681287377243,-21.48240172939417,28.952450408453572,LumB
TCGA-D8-A1JH,132.42028121675105,-27.02641581381263,-28.69824575705945,-15.603124971314807,23.162336334044234,-17.914734379560567,-56.959739547931775,0.5877217242376175,27.457556965764127,-0.36973629828904686,LumA
TCGA-A2-A0T7,62.80466877523021,-41.258036503430915,-25.841521527540596,-35.19882946026099,2.9447634265567544,-10.322928290270006,-37.78137246753326,-93.82509174605512,-17.49189930163087,77.56351087767122,LumA
TCGA-GM-A3XG,-28.590865417331088,-120.8413159992249,55.37922602354081,143.23998511158229,72.33298189999715,-26.84391849704033,-48.4885446167691,-43.18532127641375,-42.840845658612665,54.63816863097453,LumA
TCGA-D8-A1XG,-29.78500588378794,80.80098148736108,-71.61017084943153,62.921871000689,24.01628983502089,-29.968556653102933,-44.18469065946362,7.936572506946818,1.112081950774847,125.78377573557589,LumA
