,0,1,2,3,4,5,6,7,8,9,y
TCGA-C8-A1HE,16.400948976252515,63.61913467125965,-46.12687919701721,-25.38340279472876,-55.22687252440074,-27.23598119900185,44.31371952540953,-41.82220562900849,-30.5062762379304,26.294627036282552,LumA
TCGA-3C-AAAU,13.171546093486747,97.36819360793382,22.32525876225724,-6.007805741220797,-92.68221632606867,-11.032565293640557,-109.01701174663704,22.915130685108416,12.829704444056096,84.92491890835542,LumA
TCGA-BH-A0GY,-39.504078963458525,-44.4252718110682,-11.244334254265432,85.94157642247767,77.60674422979316,-21.445150523334423,21.755315495382185,114.9446229033189,-14.272796439885601,24.62305689414217,LumA
TCGA-AC-A2FO,78.00140847374703,-99.377223445211,18.101224142169325,39.65292675103414,-3.320477893160198,-24.00021060281714,-34.8557240335654,-34.008506717482994,-8.84360989757695,-63.22903024317238,LumA
TCGA-AR-A2LJ,-54.83949663808332,-165.28149378182377,88.84090856148161,-22.624458404186633,-1.726203116889046,26.410750319288145,17.035064608471,-2.334841974512231,-11.95737773212014,4.3087578321869096,LumA
TCGA-EW-A424,31.348172282431026,-21.507437910895515,84.49562672596717,-81.44391624588631,-46.53743385750854,-57.676230820301,17.748091320033986,51.16844532293571,3.856145935705388,-19.220463469763228,LumA
TCGA-OL-A5DA,-1.23860801584229,-0.3874044164415799,68.73605640770376,-58.607060205633346,-41.496687835647485,-61.19472171706041,25.042447678448372,31.38425067768798,-28.592831077118106,-22.572951709748367,LumA
TCGA-BH-A8FY,-83.92157643394332,70.30495786776754,86.34940486663076,-136.7269888165638,-37.3927286939833,11.261861585695542,-18.219200542858218,-58.672598471339604,5.250367940051153,-7.037714428234411,LumA
TCGA-D8-A27G,17.01580461327891,9.11865708831204,-18.440460871910876,47.34802256771329,7.379629073797913,3.873033807703942,21.115023029929176,-20.204123635463738,50.66081103223255,-32.25311735517836,LumA
TCGA-A7-A4SC,89.85463656578781,-29.308335648127716,-53.14900609295693,-53.11466338265789,-95.94804282099778,-22.247144306232833,-3.2640985031700533,9.324409682694561,37.63239451679604,2.770224814611548,LumA
TCGA-AR-A252,169.51512878787784,-51.50341278384016,-61.48599339162524,105.43327124451883,30.850286398642435,62.120548290081906,-46.46461464378105,-36.009013959928545,-54.557138900996236,30.420629318667682,LumA
TCGA-AC-A2B8,129.0292860761363,27.40910582195724,-38.766538095599586,3.6487755126195296,-17.32460476869192,0.4602177515325412,66.12008474868492,-24.255409339610175,60.23992020916172,-27.092828191952094,LumA
TCGA-A7-A6VX,38.79792813964445,77.33078431607838,98.91799803042173,2.41781466581565,73.93641777600338,-89.1206474931071,32.49312768751327,-15.015574880413569,95.38387455250626,21.12952872007455,LumB
TCGA-D8-A1Y2,-14.79648540872651,-71.13329494478731,5.74490191774864,93.59905214264747,11.868754334384061,29.028164005373945,31.13987116970073,-42.59211241862042,40.335947762592895,31.204334820884498,LumB
TCGA-BH-A0DI,9.30010772476624,-102.69905589177156,-82.7102696813432,29.472305180851677,7.2464342520732155,2.6950136309375043,29.626874462972392,37.13500312215083,11.367547187274413,18.657532700899413,LumA
TCGA-AR-A24K,8.55868384730585,168.09997565301376,14.776336222837198,-20.982319610938955,36.75951776892873,-53.893469070660764,48.43081775694319,-39.71479347310402,-18.70583996778722,4.708927250557814,LumB
TCGA-E2-A1IG,-79.76880978887077,21.5283340209427,-29.289239375513812,-7.457951684288095,11.241990848621668,-44.44225957531591,-15.014380025689027,63.73597157299849,25.634348109913223,-5.857075612389153,LumA
TCGA-AC-A6IX,159.60627385453682,-58.85904704782933,39.1167279389702,53.385953356547375,-21.65641750744328,-9.039490347423664,-55.48085275123609,-12.265945977338308,24.259079603811035,75.74211148618883,LumA
TCGA-LQ-A4E4,-18.801212545327452,75.5142647374099,-18.83582667200331,-93.64089610605346,-83.00508406609777,10.284238313302483,-10.635265411354725,25.337874580870125,57.655414450572955,-26.233112130561793,LumA
TCGA-D8-A1X8,16.570719685764573,-31.474415903454922,-65.58583502932633,-8.135938159604512,-47.88408610044753,-10.946652800015219,-8.6388675216843,-32.7039157873977,-38.535153285991626,-11.017914432025238,LumA
TCGA-BH-A0GZ,-71.2818246903224,-31.811156483253914,0.4588558250351049,-7.908567292585991,15.518620940935783,-8.516786193783146,30.581587184379906,79.65877765057645,-11.143614549689872,36.856860080005355,LumA
