,0,1,2,3,4,5,6,7,8,9,y
TCGA-C8-A1HE,21.950890598292723,58.3573214063301,-53.43601788905894,-30.93062184056583,-36.71085879812953,-49.80506269795635,-11.179411027899903,49.092632023487035,-11.331169016316428,16.543761218632657,LumA
TCGA-E2-A576,-28.380032663726244,47.16282342076872,220.69183744156308,-53.9897360981488,-11.730309186105414,38.54832441717452,87.76186512934872,-54.313262714886285,-4.708479841117192,-99.1419251955678,LumA
TCGA-E2-A10C,-57.916578157324366,0.34102638978990835,95.96145255156075,71.87633707282627,-68.52570472543671,-9.623083441801331,43.79197445522136,-4.200152602891087,0.8081084204164564,-6.951791974740261,LumB
TCGA-AR-A1AW,162.59108444455282,-37.91121877897862,24.431044087257476,149.6117669673679,-96.86476895647795,58.29188252423003,25.961165684691903,43.77900017257443,12.955549281042604,-15.877855624919256,LumB
TCGA-BH-A1FR,190.9613762368167,-124.45624617891208,11.399542331260925,-48.03682003195619,76.34065526127581,38.54838479455087,-11.93133040855626,2.4920481630058964,-5.969749827132699,28.45604549488137,LumA
TCGA-D8-A1XR,17.656914307950387,131.5166833177442,-24.294071897992534,-58.42263054989477,-3.404019642456381,-41.94144108603142,-11.288767718425087,82.72697022479231,30.118324612041743,52.553567681991105,LumB
TCGA-3C-AAAU,16.045048819347883,101.55969664693596,13.704759724868108,-8.509819180147717,-87.84797364705743,78.46101034341736,-56.83331162728928,1.274245480837501,-19.29921911472216,105.99670153170676,LumA
TCGA-D8-A3Z6,16.118128792443965,23.854377795489793,-11.987397897800665,-45.953097263528605,-66.6880668539929,-66.08126150606492,-15.711323175912941,-5.945098920132471,12.781346096008553,21.248074329997348,LumA
TCGA-B6-A0WW,-146.30251470078073,64.48600072315237,-54.944250869393485,22.643251965869084,39.52301098509826,-26.813985583966062,17.395473443639954,-39.682682325247434,-5.840635613698027,-60.29368080357668,LumB
TCGA-S3-A6ZG,91.86203073499475,52.98452602472617,69.88369666629615,39.550367212114416,-41.40396341000553,-27.368393551383903,-81.56085805463283,11.039233000680712,7.651190090809535,-22.978469082332964,LumA
TCGA-E2-A1IO,57.486171672368584,-68.67922492225561,-42.275914709762404,39.578847297859895,-33.48222205303914,-19.56967602126703,-47.783355029476624,-25.483306823667196,-18.12300774099994,-9.058006115081872,LumA
TCGA-C8-A1HM,-43.172881938929656,19.388254580972177,11.162055269531512,151.88935954276835,-63.9330120891477,44.199559582555906,31.667404810506564,29.27007023023738,-36.233666596327026,21.56454739863106,LumB
TCGA-E2-A14U,71.81591902491206,-36.61707954190674,42.013696437810324,-150.42305366653488,-30.54843241470276,14.16350332025001,-57.31985908489363,-37.94987641116658,-49.98731305494957,40.46792386389804,LumA
TCGA-AC-A62Y,-72.26904613885176,2.456712666418747,65.085860071107,-30.500977927563085,45.24575565237928,-65.69542712983238,7.676515182240958,80.96416087206023,59.56427299116812,59.98320251932263,LumA
TCGA-E9-A22E,-77.9297675313858,-36.19923825776347,-35.597769857476074,60.6510516068461,47.18426389031047,-54.5655979818764,65.89814054928414,-18.97900770014174,41.56260196036028,22.83461524516947,LumB
TCGA-B6-A0WY,-37.56929626276637,-62.50114159790628,-36.48952799700901,0.17747104039388414,35.39230119932958,-4.079449693805432,-6.7119276002263195,-63.00847853165069,-63.589489196122145,16.497374832084258,LumA
TCGA-BH-A5J0,-133.0204484239433,-90.24355162471416,110.08009619371069,35.26251155164406,36.408986105441635,-52.992637368902486,31.87948987862182,13.71790035001235,29.35336658177246,7.892766722459312,LumA
TCGA-C8-A26V,-30.823384848677296,68.40146996155833,-20.80129552602411,47.100480206170616,24.353295892931147,-49.96778598502551,-12.791415534238613,4.590044237126963,0.65102888739524,47.4345633267063,LumB
TCGA-A1-A0SH,-46.352462970267126,-59.087721160491725,-142.3522624015383,-4.750908049457728,15.907483430922953,-54.6384871529408,34.081403679107,-33.88957559346736,-9.18529163685758,-13.361801776475582,LumA
TCGA-A2-A0YC,21.251901831369906,64.86852524947902,-50.567638175312105,-0.29106961251194285,-39.21514401261196,-15.632412885129837,10.604596799589759,62.51509879236116,23.540433426937422,-1.9601610502984619,LumA
TCGA-AN-A0XW,-1.1810536504031783,-37.77438585576387,-43.07826302143599,93.05918685602364,1.713195617649746,-39.1317915820958,17.133103964397147,-3.928357817874858,-32.646884109213055,20.52302319127687,LumA
TCGA-D8-A1JC,47.094234910504156,58.46378212832571,-13.96272192170053,96.82836952394617,16.9004028591289,-5.903884444516077,-23.913620864623308,-66.1071960192157,-20.32910424442911,40.00975729273797,LumB
TCGA-AC-A5XU,-86.51778882147369,-1.3464757253959438,19.278070160890636,27.539891543393203,-35.90580245547275,41.48187221901696,-55.36332028021591,-38.43116563809944,-23.123075362772774,36.10419792527655,LumA
TCGA-EW-A1OZ,-72.36966049860166,43.571054203926856,25.961472860970495,54.151793689880705,1.6061706497985693,14.92187532972867,3.3134853585811608,-41.96001190994828,48.54064287397832,-58.00910215541168,LumB
TCGA-AR-A2LM,165.88259484165462,16.56510710425623,17.509037646047908,-25.851063001961528,56.1782992462759,-99.61982667527325,-54.810802601361644,-4.643260702254791,0.19698337607572966,-41.34506253381555,LumA
TCGA-BH-A0BM,-46.06337263938502,-163.57893594701056,-53.45653345049084,-117.08099653746501,76.69145711140303,51.70448222692598,-29.29676244172643,-36.35866022545773,-80.58893452427519,5.431966696370751,LumA
TCGA-E2-A1BD,-7.214866889970674,47.332825876835884,23.131072998050012,-86.01506135973236,-54.2768153594394,-68.69732781559621,8.915090720207646,-47.09303356961789,-5.387735536790707,-13.562259757976914,LumA
TCGA-PE-A5DD,44.87395896737199,16.76846520002352,50.98456748002057,-16.472568958230514,-79.20942588481795,-28.048851791167166,-7.678888992360157,4.40923697236495,83.69805207577018,-38.53364888489375,LumA
TCGA-AO-A125,-47.42518869474895,203.106802423216,37.243618860166656,-149.81361008225971,-63.49333675252555,-19.9938375608007,22.39127730620797,65.39432203734873,-17.51927665750086,1.2519836211701147,LumA
TCGA-E2-A1L6,139.80664799225437,27.17117661190949,-24.723807658663205,-59.09117372280699,10.90430583437621,-42.74631794256209,-12.605531423444019,21.09156456663906,-30.002541628925744,16.359523162967008,LumA
TCGA-E2-A10E,26.894591012356322,50.79150789534275,-58.35370714605154,-14.76585962561488,-35.10606105575727,-31.979755217544177,-5.834821963548146,5.29980765943904,28.538621886332265,8.814999972985795,LumA
TCGA-E9-A22H,52.04139608860079,107.68992120861822,-13.431383720341179,32.573436567184814,5.693646433707874,-44.28610177583734,0.47403254014304413,57.17969772252073,-34.67606990444774,10.794475147672886,LumB
TCGA-AR-A0TQ,36.627382397350196,12.123727900227909,4.624661614852068,111.15851586630065,-31.9011290474653,81.71729435459525,3.976101532213272,-13.262101266010657,5.761894821797903,-25.238554413650345,LumB
TCGA-EW-A1IY,87.69217130287812,-6.385315780375685,-39.80312545516533,87.08317737317319,53.20109176651904,-64.53071083577923,58.903477927639344,29.918437706260754,-54.93169478729398,10.270364759207613,LumB
TCGA-AR-A5QP,7.456139690704355,-127.09204690232654,5.699455845335923,-39.897869353632125,-49.027489826948006,-15.263773890494587,-38.26198374137845,-49.02691848633185,-34.44728750067213,-9.153337097986926,LumA
TCGA-AO-A03M,-22.109789979573197,-58.395292230566,-15.73052174281029,105.94132451384432,4.847972299542549,13.251236361360435,2.874336004977888,-16.3366629545491,-54.31241879481059,15.107888467198654,LumA
TCGA-BH-A28Q,73.9148908742663,45.77090847287782,-25.877503659143148,-9.571343265552557,-10.327164360083863,-47.6951052769492,-33.070264922481606,23.81724712644205,4.460883017213738,-19.64441183196449,LumA
