,0,1,2,3,4,5,6,7,8,9,y
TCGA-B6-A40C,1.2187956647274165,-2.8619972891652656,70.41647789005917,27.07289298656415,-60.206058079496835,-29.31021259993007,-7.675674688227798,-24.86183806568653,94.89947299609571,1.9339930166253945,LumA
TCGA-A2-A259,102.51382847478331,-30.352516046849082,-31.384952100043336,-18.928939109730344,2.0624658552922335,-28.431401761426294,-34.456402627090114,21.22990810943096,-22.59707399243811,-2.727862399173519,LumA
TCGA-BH-A204,-47.86430113151345,198.25588921123713,-6.556897239388183,-11.0662835994362,117.61735619957624,17.137579139448444,-80.8367721469274,-4.341692105494925,16.080480251864337,-49.741589794032315,LumB
TCGA-BH-A1ES,-121.919125840066,48.958284899420725,-113.65480497972587,10.09478022235879,-23.012859490357176,-9.343730109360836,-39.45039939943257,-92.82697073029209,-96.81834761588534,42.287091224059154,LumA
TCGA-S3-A6ZH,-52.63740483042822,29.80980609824656,61.214664237189034,-14.88719916041081,19.873236866688345,-45.58284575173943,-51.43948599635661,24.11386654053452,-17.54655504822713,-39.245181761368826,LumA
TCGA-OL-A66K,3.3518053644542256,-8.158358560227613,44.138086609645434,65.11919908941852,-32.71138060624828,-70.80147290091583,37.86769275992394,-8.225942804653792,24.347269550156426,-25.492057950238284,LumA
TCGA-GM-A2D9,-43.63792573014398,14.509994211572947,-13.325637441832756,47.09543435529565,-96.74498840703448,41.99905871985939,64.2567815013989,-35.71615109587827,9.21986722045297,-21.55319126343994,LumA
TCGA-PE-A5DE,-11.602830441743905,-107.2352209542059,43.086552955187756,-75.59629975886638,-35.62768057299278,-0.21713346077419854,10.169435546153808,120.46398760429743,16.421624372936517,-24.365307799816243,LumA
TCGA-AR-A24L,61.686968288788414,76.75856249731622,-8.844417848574123,-43.118072390006986,73.61972613135275,-42.06771887049529,-21.29255169582954,-12.764232624029251,-27.314717154086495,-5.65084371939034,LumA
TCGA-A8-A08O,7.854422250831138,34.34547941884442,-77.61783136002086,12.300677416081495,-19.093138481011973,-37.51784582151926,-19.57853364266191,-19.388174098715687,-64.65960504664393,-52.95646536750391,LumA
TCGA-E2-A572,-268.49459704712154,-52.804072655382434,116.1507949345579,147.21321924021615,50.87319517921728,60.08903491359137,25.182798177293517,69.94080351315749,-14.545105705460836,25.993848606202818,LumA
TCGA-GM-A2DI,-11.529284056062142,-125.60708698446896,-79.81294289706125,-115.31489060454203,-50.355986664629356,25.570273180045223,-16.67669864012357,45.26918572856214,-40.594838439515975,13.453873246233323,LumA
TCGA-A2-A0T6,90.47433559646808,-23.979474025897197,-94.78549096820255,-53.080078828039426,-43.30243501940916,33.81449073100817,32.74362779066504,-24.434612270021628,48.67383980778487,6.070389411483978,LumA
TCGA-LL-A7SZ,-131.53528093405876,-143.81904125040077,135.76376024678805,-49.17909282704555,-62.414126095030525,90.53060586312425,-24.959876302151113,32.4553263633473,-30.536339325184585,-4.615993646026038,LumA
TCGA-EW-A1J6,42.17009006128636,69.33798310888685,86.37174098480016,36.11152508262369,-10.422446641080914,130.2327339640355,-20.868566026712614,-20.91692872686487,-40.353826868835476,18.639696826466256,LumB
TCGA-A7-A5ZW,-19.811472643390033,-80.30293561306782,17.587302047375484,27.347100139798542,81.15278416481681,-85.90387901912966,66.06106902341682,2.266359094133146,-3.5982019305057857,-3.8146304374108864,LumA
TCGA-AC-A3W7,105.99929072815698,-25.073460152999814,20.290844101319074,73.33048610921954,-76.39049562346894,-69.2585997477762,25.16709938816728,-45.21688836134299,52.12032700662077,9.117743252211733,LumA
TCGA-B6-A1KI,18.579642980798802,63.32592987547222,-48.74148399847404,67.3300687199267,18.96449864174255,-8.167202022205633,55.54636747158167,22.173715116649486,58.05644845434146,-24.953893225001043,LumA
TCGA-E9-A2JS,16.94234470843618,92.81364440723192,146.39412226082666,-15.801056039802962,109.07161173075829,-55.05302198711491,-57.26589936103949,-63.50947290333045,64.93839354782972,-9.522088453565324,LumB
TCGA-E2-A1LA,-62.19676186492806,-49.48546802242431,49.08252717904702,-81.19767102141086,-28.087088465548593,25.802442291623276,-14.959378602483277,35.03521595171736,-60.53020808839866,-69.33589507564717,LumA
TCGA-GM-A2DA,15.175900036272036,-73.27421038656192,2.0892057404445326,-8.432394463668127,-64.64269233033882,114.9024016691237,28.227562061739718,-17.609549143331133,-31.893023814809787,-71.4720218358109,LumA
TCGA-PL-A8LX,-151.9953851958933,56.36997739789255,-20.14397309600323,75.82050103293581,-41.47999694530345,40.85420065289752,-94.1705294247867,36.24031010493466,35.45294287387183,97.6945605667109,LumA
TCGA-E9-A5UP,-138.01111122520743,107.5323102437941,23.629325481531406,67.55495107929373,-84.22640557340577,11.134434009663686,-36.67140451167668,-16.31943784016323,34.75469243391409,42.50251453778032,LumA
TCGA-A2-A3KD,45.83305377319054,-20.147765999605223,-50.398448212852735,22.873279373960038,-26.598619907026062,-46.14252794523039,-28.035856767550236,50.97944264737855,-33.89425716405613,34.7637964016611,LumA
TCGA-AR-A0TQ,32.01592700763554,6.403467639339222,26.20565560105409,-95.62386920745213,-12.614652265320656,44.512367988113475,-83.1146544523978,-8.56455516392959,-17.286693777012523,-35.03100265274277,LumB
TCGA-A2-A0CO,121.01514620425931,-92.39572425574585,22.462435366686936,34.415317858809246,-28.565915724827942,14.69731129875254,3.9387493597839676,34.35242748459461,45.46623404553852,-11.786657685136596,LumA
TCGA-WT-AB44,-168.90336359368263,-84.92198831934842,-9.016358601141832,91.54348232905008,-52.967895208895015,89.63473638178208,101.27534273855345,-83.40669447725028,-17.620433789814214,26.917579361173903,LumA
TCGA-AQ-A04L,-80.40909019888043,64.52052974647492,-0.7282371991541929,23.00372787456908,16.452187869298395,27.91977251668102,41.836543245889764,-44.63284492434049,25.847411050042737,40.62199240824263,LumA
TCGA-D8-A1JH,128.35479107516133,-26.010742860176027,-33.110005385311545,-20.25803371663399,15.76524362142501,-51.5777591817005,-5.908806178465042,-5.827525213318004,24.85570227152768,15.915431065624317,LumA
TCGA-BH-A42V,104.27795072691414,-106.52744246770752,64.39702138383635,72.31126158087166,-14.580727840624755,-26.342128960778926,-51.36551998156699,-10.357953929009604,-0.5541251928994835,1.336050043901562,LumA
TCGA-AC-A3HN,131.21269590347993,-64.85687765131185,-18.579966739802536,-1.3443284035009873,-42.750718059769454,-9.54316685258659,18.41358104759235,13.853223119706684,49.61359182023108,-3.42236120822377,LumA
TCGA-E9-A1RC,51.00862916422102,-61.6045846639067,-173.49178856676158,71.48374787534664,123.66028191912929,192.4599891241374,-69.1761309741007,-50.374408983352666,179.79437479524833,-13.702423314699269,LumA
TCGA-A1-A0SH,-50.75641589696545,-39.08277264303031,-145.48785859036482,-41.447820677887485,17.344460900402446,-11.68480626374754,59.25906320124514,-38.20883245589815,-16.15292502950101,11.667161236290447,LumA
TCGA-C8-A8HQ,91.1396049275349,3.004157235180385,116.03643535376557,-40.41232657438684,-20.821456270853226,-15.521768854993057,-44.53490134403312,-46.35745055928943,31.113118411059897,7.561280741506642,LumB
TCGA-A2-A0SV,-88.85068787464068,29.88379617880608,34.30001396718646,-52.55507706119628,-16.332594927868815,25.918461827597536,33.10093810418814,-61.16045945358443,48.938742960525666,71.42367937025142,LumB
TCGA-A8-A0A6,7.390750919247549,-83.35973971836295,-59.34284331794775,-55.55395729186723,-19.935753357819266,-5.852810505377415,-2.379968281447845,24.062882056818143,-42.9667282745325,20.769365456344772,LumA
TCGA-BH-A0DH,-23.302695245250995,-185.16682803624164,-67.84963091718075,107.44993177544845,82.10506315121116,30.170610492132763,-40.94769626344945,-21.919513999718337,-33.46772406343667,-19.97763242641505,LumA
TCGA-D8-A1X9,2.672442475269235,98.31996179435325,-2.3682518727187816,-87.51720006736625,16.91384984364268,-16.616207299195775,-43.17712998333965,-22.632400964445893,32.8069137110657,-8.531890114869118,LumA
TCGA-LL-A6FP,-218.83926346487604,47.76488978982285,124.72178629313429,124.83532882303106,55.6132375581365,-17.516184745290744,49.0237152122645,58.56088581256839,18.685732283645017,-93.09756721599166,LumA
